,collection,brand,item,price_without_discount,discount,clean_price,maltiply
1461,Conscious,Faithfull the Brand,Felisha mini dress,191.0,0.0,191.0,1.0
1462,,TWINSET,ruffled mini dress,219.0,35.0,138.0,0.65
1463,,PINKO,fringed sleeveless dress,350.0,30.0,245.0,0.7
1464,,Chiara Ferragni,metallic-finish sleeveless dress,465.0,40.0,279.0,0.6
1465,,PINKO,pleated-hem midi dress,371.0,30.0,260.0,0.7
1466,,Dolce & Gabbana,floral-lace sheer minidress,2130.0,50.0,1065.0,0.5
1467,,Ermanno Scervino,floral-lace detail dress,3017.0,30.0,2112.0,0.7
1468,,Ahluwalia,checkerboard knitted midi dress,614.0,50.0,307.0,0.5
1469,New Season,Alexander Wang,cut-out shirt dress,347.0,0.0,347.0,1.0
1470,,ROTATE,Herlina mini dress,244.0,20.0,195.0,0.8
1471,,MSGM,logo-print T-shirt dress,151.0,30.0,106.0,0.7
1472,,P.A.R.O.S.H.,gathered-detail side-slit shift dress,357.0,35.0,232.0,0.65
1473,New Season,Maje,Riblanc crochet mini dress,445.0,0.0,445.0,1.0
1474,,Loulou Studio,Samet mini shirt dress,251.0,10.0,226.0,0.9
1475,Conscious,MANNING CARTELL,Style Tracking midi dress,494.0,0.0,494.0,1.0
1476,,LIU JO,floral-print maxi dress,276.0,10.0,243.0,0.9
1477,New Season,ZIMMERMANN,Anneke swing maxi dress,1065.0,0.0,1065.0,1.0
1478,,Armani Exchange,striped asymmetric-hem dress,224.0,0.0,224.0,1.0
1479,,Amen,ruched strapless bodice dress,196.0,25.0,145.0,0.75
1480,,PINKO,ruffled satin dress,372.0,40.0,223.0,0.6
1481,New Season,PINKO,off-shoulder tulle dress,720.0,0.0,720.0,1.0
1482,,KHAITE,The Paulina A-line cotton dress,950.0,30.0,665.0,0.7
1483,,Alexander McQueen,denim-tube-dress,1649.0,25.0,1237.0,0.75
1484,,Dolce & Gabbana,broderie-anglaise tiered minidress,2195.0,35.0,1427.0,0.65
1485,New Season,Self-Portrait,lace-collar lurex ribbed knit dress,463.0,0.0,463.0,1.0
1486,,Miu Miu,Peter Pan collar dress,1890.0,0.0,1890.0,1.0
1487,New Season,Saint Laurent,cut-out striped crochet maxi dress,1915.0,0.0,1915.0,1.0
1488,,Maje,Retrola drawstring-waist dress,332.0,0.0,332.0,1.0
1489,,Alexandre Vauthier,halterneck draped dress,1467.0,0.0,1467.0,1.0
1490,,Lesyanebo,sleeveless silk midi dress,862.0,50.0,431.0,0.5
1491,,ZIMMERMANN,Tropicana floral-print midi dress,763.0,0.0,763.0,1.0
1492,New Season,Diesel,draped halterneck dress,320.0,0.0,320.0,1.0
1493,,Blugirl,logo-print off-shoulder dress,304.0,30.0,213.0,0.7
1494,Conscious,Michael Michael Kors,belted long-sleeve shirt dress,277.0,25.0,208.0,0.75
1495,New Season,Miu Miu,crystal-embellished shift dress,4730.0,0.0,4730.0,1.0
1496,,ZIMMERMANN,cut out-detail midi dress,894.0,20.0,715.0,0.8
1497,,KHAITE,Mischa ribbed-knit dress,1583.0,65.0,554.0,0.35
1498,Conscious,Zadig&Voltaire,Remember floral-stud wrap dress,478.0,0.0,478.0,1.0
1499,,Amir Slama,palm tree-print asymmetric dress,567.0,0.0,567.0,1.0
1500,,P.A.R.O.S.H.,sequined slip dress,549.0,35.0,357.0,0.65
1501,,ROTATE,Hilda floral-print midi dress,255.0,40.0,153.0,0.6
1502,,Jacquemus,La Robe Baunhilha mini shirt dress,586.0,0.0,586.0,1.0
1503,,POSTER GIRL,Regina cutout minidress,374.0,30.0,262.0,0.7
1504,New Season,Dsquared2,logo print drawstring T-shirt dress,285.0,0.0,285.0,1.0
1505,,Isabel Marant Étoile,Rodwell mini dress,432.0,0.0,432.0,1.0
1506,,Simone Rocha,jacquard puff-sleeve mini dress,1480.0,50.0,740.0,0.5
1507,,Rodebjer,Storm abstract-print silk dress,659.0,25.0,494.0,0.75
1508,,Dsquared2,logo drawstring T-shirt dress,298.0,0.0,298.0,1.0
1509,,Camilla,Surrealist Suspension silk dress,680.0,30.0,476.0,0.7
1510,New Season,Tory Burch,geometric bird-print dress,672.0,0.0,672.0,1.0
1511,,Lygia & Nanny,Falcão leaf-print wrap dress,188.0,0.0,188.0,1.0
1512,,Poupette St Barth,Sasha floral-print mini dress,321.0,20.0,257.0,0.8
1513,,Veronica Beard,ruched shirt dress,440.0,0.0,440.0,1.0
1514,,Zadig&Voltaire,twist-front V-neck satin shirt dress,511.0,0.0,511.0,1.0
1515,,Amen,sequin-embellished minidress,533.0,0.0,533.0,1.0
1516,Conscious,GANNI,printed mesh gathered panel mini dress,253.0,20.0,202.0,0.8
1517,,Prada,belted pleated midi dress,4070.0,0.0,4070.0,1.0
1518,,Ralph Lauren Collection,Kaela double-breasted blazer dress,1932.0,0.0,1932.0,1.0
1519,Conscious,Stella McCartney,cold-shoulder belted dress,1323.0,40.0,794.0,0.6
1520,New Season,Diesel,acid-wash denim shirtdress,669.0,0.0,669.0,1.0
1521,,Ermanno Scervino,embroidered shift dress,2015.0,35.0,1310.0,0.65
1522,New Season,PINKO,V-neck tiered maxi dress,350.0,0.0,350.0,1.0
1523,Conscious,Faithfull the Brand,Almero linen mini dress,254.0,20.0,203.0,0.8
1524,Conscious,Closed,floral-print tiered dress,307.0,30.0,215.0,0.7
1525,New Season,Nensi Dojaka,spaghetti-strap detail mini dress,1181.0,0.0,1181.0,1.0
1526,Conscious,GANNI,logo-print long-sleeved ruched dress,147.0,40.0,88.0,0.6
1527,,PINKO,side drawstring mini dress,257.0,40.0,154.0,0.6
1528,,Miu Miu,polka dot-print jersey dress,2000.0,0.0,2000.0,1.0
1529,,Federica Tosi,plunge-neck silk mini dress,416.0,20.0,333.0,0.8
1530,,Zuhair Murad,embellished flyaway chiffon cape gown,13258.0,0.0,13258.0,1.0
1531,,Zuhair Murad,embellished flyaway chiffon cape gown,13258.0,0.0,13258.0,1.0
1532,,PINKO,fine-ribbed long-sleeve dress,350.0,30.0,245.0,0.7
1533,,MSGM,floral-print A-line dress,659.0,30.0,461.0,0.7
1534,Conscious,GANNI,Seersucker check-print gathered dress,284.0,30.0,199.0,0.7
1535,,Woolrich,waist-tie A-line dress,166.0,30.0,116.0,0.7
1536,,Lauren Ralph Lauren,long sleeve day dress,179.0,0.0,179.0,1.0
1537,Conscious,Faithfull the Brand,Tayari linen midi dress,342.0,20.0,274.0,0.8
1538,New Season,Isabel Marant,one-shoulder pleated midi dress,1111.0,0.0,1111.0,1.0
1539,,Blanca Vita,sequin-embellished V-neck dress,398.0,35.0,259.0,0.65
1540,,Ulla Johnson,Tahlia floral-print midi dress,620.0,10.0,558.0,0.9
1541,,Cult Gaia,Salee open-back gown,1469.0,0.0,1469.0,1.0
1542,,Herve L. Leroux,draped fishtail gown,17457.0,0.0,17457.0,1.0
1543,,Self-Portrait,puff-shoulder sequined mini dress,526.0,30.0,368.0,0.7
1544,New Season,PINKO,tulle V-neck mini dress,552.0,0.0,552.0,1.0
1545,,Isabel Marant Étoile,graphic-print long-sleeve dress,614.0,0.0,614.0,1.0
1546,,Giovanni Bedin,pleated short-sleeve shirt dress,1046.0,30.0,732.0,0.7
1547,,Isabel Marant,floral-print sleeveless dress,875.0,0.0,875.0,1.0
1548,New Season,Isabel Marant Étoile,floral shift mini dress,357.0,0.0,357.0,1.0
1549,,Karl Lagerfeld,tailored wrap midi dress,436.0,50.0,218.0,0.5
1550,Conscious,GANNI,leopard-print ruffle dress,271.0,25.0,203.0,0.75
1551,,Brunello Cucinelli,belted-waist striped shirt dress,2621.0,0.0,2621.0,1.0
1552,New Season,Palm Angels,logo-print sleeveless dress,388.0,0.0,388.0,1.0
1553,Conscious,Anaak,Freya off-shoulder dress,400.0,30.0,280.0,0.7
1554,,Acler,Lovell floral-print mini dress,495.0,0.0,495.0,1.0
1555,,P.A.R.O.S.H.,V-neck flared midi dress,410.0,20.0,328.0,0.8
1556,,P.A.R.O.S.H.,side-slit ruched-effect long dress,422.0,35.0,274.0,0.65
1557,,Diesel,floral-print shirt dress,401.0,0.0,401.0,1.0
1558,,A BETTER MISTAKE,halterneck lurex short dress,416.0,50.0,208.0,0.5
1559,Conscious,GANNI,leopard-print crepe oversized-collar dress,265.0,40.0,159.0,0.6
1560,,Moschino,graphic print silk dress,1619.0,30.0,1133.0,0.7
1561,,LIU JO,leopard-print long-sleeve dress,151.0,30.0,106.0,0.7
1562,,Marchesa Notte,floral ruffled-trim mini dress,423.0,0.0,423.0,1.0
1563,,Atelier Zuhra,acrylic disc-embellished mermaid gown,9095.0,0.0,9095.0,1.0
1564,,PINKO,leopard print midi shirt dress,410.0,40.0,246.0,0.6
1565,,PINKO,long-sleeve cotton shirtdress,372.0,40.0,223.0,0.6
1566,Conscious,Stine Goya,Anissa wave-print dress,292.0,50.0,146.0,0.5
1567,,ZIMMERMANN,Tropicana-print silk minidress,1102.0,35.0,716.0,0.65
1568,,Alexander McQueen,zip-detail mini dress,2035.0,40.0,1221.0,0.6
1569,New Season,Dolce & Gabbana,Majolica-print maxi shirt dress,3245.0,0.0,3245.0,1.0
1570,,FRAME,fitted denim shirt dress,428.0,50.0,214.0,0.5
1571,,Dolce & Gabbana,'60s-print long chiffon dress,4357.0,40.0,2614.0,0.6
1572,New Season,Asceno,Capri pleated dress,464.0,0.0,464.0,1.0
1573,,Camilla,Age Of Asteria zip-front dress,793.0,10.0,714.0,0.9
1574,,PINKO,logo-print silk shirtdress,383.0,30.0,268.0,0.7
1575,,Monse,pleated slip dress,1059.0,0.0,1059.0,1.0
1576,,Polo Ralph Lauren,motif-print wrap dress,387.0,0.0,387.0,1.0
1577,,PINKO,interwoven-detail denim dress,590.0,30.0,413.0,0.7
1578,,MSGM,broderie-anglaise cotton shirtdress,626.0,30.0,438.0,0.7
1579,,ROTATE,front tied-waist dress,310.0,30.0,217.0,0.7
1580,Conscious,Maison Close,fine-ribbed maxi dress,123.0,0.0,123.0,1.0
1581,,Maison Margiela,long-sleeve shirt midi dress,1158.0,40.0,683.0,0.6
1582,New Season,PINKO,lace-overlay dress,307.0,0.0,307.0,1.0
1583,,MM6 Maison Margiela,check print mesh dress,628.0,50.0,314.0,0.5
1584,,Elisabetta Franchi,floral-print maxi dress,760.0,15.0,646.0,0.85
